3222,382,27,63,أمن يهديكم في ظلمات البر والبحر ومن يرسل الرياح بشرا بين يدي رحمته أإله مع الله تعالى الله عما يشركون
3223,383,27,64,أمن يبدأ الخلق ثم يعيده ومن يرزقكم من السماء والأرض أإله مع الله قل هاتوا برهانكم إن كنتم صادقين
3224,383,27,65,قل لا يعلم من في السموات والأرض الغيب إلا الله وما يشعرون أيان يبعثون
3225,383,27,66,بل ادارك علمهم في الآخرة بل هم في شك منها بل هم منها عمون
3226,383,27,67,وقال الذين كفروا أئذا كنا ترابا وآباؤنا أئنا لمخرجون
3227,383,27,68,لقد وعدنا هذا نحن وآباؤنا من قبل إن هذا إلا أساطير الأولين
3228,383,27,69,قل سيروا في الأرض فانظروا كيف كان عاقبة المجرمين
3229,383,27,70,ولا تحزن عليهم ولا تكن في ضيق مما يمكرون
3230,383,27,71,ويقولون متى هذا الوعد إن كنتم صادقين
3231,383,27,72,قل عسى أن يكون ردف لكم بعض الذي تستعجلون
3232,383,27,73,وإن ربك لذو فضل على الناس ولكن أكثرهم لا يشكرون
3233,383,27,74,وإن ربك ليعلم ما تكن صدورهم وما يعلنون
3234,383,27,75,وما من غائبة في السماء والأرض إلا في كتاب مبين
3235,383,27,76,إن هذا القرآن يقص على بني إسرائيل أكثر الذي هم فيه يختلفون
3236,384,27,77,وإنه لهدى ورحمة للمؤمنين
3237,384,27,78,إن ربك يقضي بينهم بحكمه وهو العزيز العليم
3238,384,27,79,فتوكل على الله إنك على الحق المبين
3239,384,27,80,إنك لا تسمع الموتى ولا تسمع الصم الدعاء إذا ولوا مدبرين
3240,384,27,81,وما أنت بهادي العمي عن ضلالتهم إن تسمع إلا من يؤمن بآياتنا فهم مسلمون
3241,384,27,82,وإذا وقع القول عليهم أخرجنا لهم دابة من الأرض تكلمهم أن الناس كانوا بآياتنا لا يوقنون
3242,384,27,83,ويوم نحشر من كل أمة فوجا ممن يكذب بآياتنا فهم يوزعون
3243,384,27,84,حتى إذا جاءوا قال أكذبتم بآياتي ولم تحيطوا بها علما أماذا كنتم تعملون
3244,384,27,85,ووقع القول عليهم بما ظلموا فهم لا ينطقون
3245,384,27,86,ألم يروا أنا جعلنا الليل ليسكنوا فيه والنهار مبصرا إن في ذلك لآيات لقوم يؤمنون
3246,384,27,87,ويوم ينفخ في الصور ففزع من في السموات ومن في الأرض إلا من شاء الله وكل أتوه داخرين
3247,384,27,88,وترى الجبال تحسبها جامدة وهي تمر مر السحاب صنع الله الذي أتقن كل شيء إنه خبير بما تفعلون
3248,385,27,89,من جاء بالحسنة فله خير منها وهم من فزع يومئذ آمنون
3249,385,27,90,ومن جاء بالسيئة فكبت وجوههم في النار هل تجزون إلا ما كنتم تعملون
3250,385,27,91,إنما أمرت أن أعبد رب هذه البلدة الذي حرمها وله كل شيء وأمرت أن أكون من المسلمين
3251,385,27,92,وأن أتلو القرآن فمن اهتدى فإنما يهتدي لنفسه ومن ضل فقل إنما أنا من المنذرين
3252,385,27,93,وقل الحمد لله سيريكم آياته فتعرفونها وما ربك بغافل عما تعملون
3253,385,28,1,طسم
3254,385,28,2,تلك آيات الكتاب المبين
3255,385,28,3,نتلوا عليك من نبإ موسى وفرعون بالحق لقوم يؤمنون
3256,385,28,4,إن فرعون علا في الأرض وجعل أهلها شيعا يستضعف طائفة منهم يذبح أبناءهم ويستحيي نساءهم إنه كان من المفسدين
3257,385,28,5,ونريد أن نمن على الذين استضعفوا في الأرض ونجعلهم أئمة ونجعلهم الوارثين
3258,386,28,6,ونمكن لهم في الأرض ونري فرعون وهامان وجنودهما منهم ما كانوا يحذرون
3259,386,28,7,وأوحينا إلى أم موسى أن أرضعيه فإذا خفت عليه فألقيه في اليم ولا تخافي ولا تحزني إنا رادوه إليك وجاعلوه من المرسلين
3260,386,28,8,فالتقطه آل فرعون ليكون لهم عدوا وحزنا إن فرعون وهامان وجنودهما كانوا خاطئين
3261,386,28,9,وقالت امرأة فرعون قرة عين لي ولك لا تقتلوه عسى أن ينفعنا أو نتخذه ولدا وهم لا يشعرون
3262,386,28,10,وأصبح فؤاد أم موسى فارغا إن كادت لتبدي به لولا أن ربطنا على قلبها لتكون من المؤمنين
3263,386,28,11,وقالت لأخته قصيه فبصرت به عن جنب وهم لا يشعرون
3264,386,28,12,وحرمنا عليه المراضع من قبل فقالت هل أدلكم على أهل بيت يكفلونه لكم وهم له ناصحون
3265,386,28,13,فرددناه إلى أمه كي تقر عينها ولا تحزن ولتعلم أن وعد الله حق ولكن أكثرهم لا يعلمون
3266,387,28,14,ولما بلغ أشده واستوى آتيناه حكما وعلما وكذلك نجزي المحسنين
3267,387,28,15,ودخل المدينة على حين غفلة من أهلها فوجد فيها رجلين يقتتلان هذا من شيعته وهذا من عدوه فاستغاثه الذي من شيعته على الذي من عدوه فوكزه موسى فقضى عليه قال هذا من عمل الشيطان إنه عدو مضل مبين
3268,387,28,16,قال رب إني ظلمت نفسي فاغفر لي فغفر له إنه هو الغفور الرحيم
3269,387,28,17,قال رب بما أنعمت علي فلن أكون ظهيرا للمجرمين
3270,387,28,18,فأصبح في المدينة خائفا يترقب فإذا الذي استنصره بالأمس يستصرخه قال له موسى إنك لغوي مبين
3271,387,28,19,فلما أن أراد أن يبطش بالذي هو عدو لهما قال ياموسى أتريد أن تقتلني كما قتلت نفسا بالأمس إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين
3272,387,28,20,وجاء رجل من أقصى المدينة يسعى قال ياموسى إن الملأ يأتمرون بك ليقتلوك فاخرج إني لك من الناصحين
3273,387,28,21,فخرج منها خائفا يترقب قال رب نجني من القوم الظالمين
3274,388,28,22,ولما توجه تلقاء مدين قال عسى ربي أن يهديني سواء السبيل
3275,388,28,23,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان قال ما خطبكما قالتا لا نسقي حتى يصدر الرعاء وأبونا شيخ كبير
3276,388,28,24,فسقى لهما ثم تولى إلى الظل فقال رب إني لما أنزلت إلي من خير فقير
3277,388,28,25,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا فلما جاءه وقص عليه القصص قال لا تخف نجوت من القوم الظالمين
3278,388,28,26,قالت إحداهما ياأبت استأجره إن خير من استأجرت القوي الأمين
3279,388,28,27,قال إني أريد أن أنكحك إحدى ابنتي هاتين على أن تأجرني ثماني حجج فإن أتممت عشرا فمن عندك وما أريد أن أشق عليك ستجدني إن شاء الله من الصالحين
3280,388,28,28,قال ذلك بيني وبينك أيما الأجلين قضيت فلا عدوان علي والله على ما نقول وكيل
3281,389,28,29,فلما قضى موسى الأجل وسار بأهله آنس من جانب الطور نارا قال لأهله امكثوا إني آنست نارا لعلي آتيكم منها بخبر أو جذوة من النار لعلكم تصطلون
3282,389,28,30,فلما أتاها نودي من شاطئ الواد الأيمن في البقعة المباركة من الشجرة أن ياموسى إني أنا الله رب العالمين
3283,389,28,31,وأن ألق عصاك فلما رآها تهتز كأنها جان ولى مدبرا ولم يعقب ياموسى أقبل ولا تخف إنك من الآمنين
3284,389,28,32,اسلك يدك في جيبك تخرج بيضاء من غير سوء واضمم إليك جناحك من الرهب فذانك برهانان من ربك إلى فرعون وملئه إنهم كانوا قوما فاسقين
3285,389,28,33,قال رب إني قتلت منهم نفسا فأخاف أن يقتلون
3286,389,28,34,وأخي هارون هو أفصح مني لسانا فأرسله معي ردءا يصدقني إني أخاف أن يكذبون
3287,389,28,35,قال سنشد عضدك بأخيك ونجعل لكما سلطانا فلا يصلون إليكما بآياتنا أنتما ومن اتبعكما الغالبون
3288,390,28,36,فلما جاءهم موسى بآياتنا بينات قالوا ما هذا إلا سحر مفترى وما سمعنا بهذا في آبائنا الأولين
3289,390,28,37,وقال موسى ربي أعلم بمن جاء بالهدى من عنده ومن تكون له عاقبة الدار إنه لا يفلح الظالمون
3290,390,28,38,وقال فرعون ياأيها الملأ ما علمت لكم من إله غيري فأوقد لي ياهامان على الطين فاجعل لي صرحا لعلي أطلع إلى إله موسى وإني لأظنه من الكاذبين
3291,390,28,39,واستكبر هو وجنوده في الأرض بغير الحق وظنوا أنهم إلينا لا يرجعون
3292,390,28,40,فأخذناه وجنوده فنبذناهم في اليم فانظر كيف كان عاقبة الظالمين
3293,390,28,41,وجعلناهم أئمة يدعون إلى النار ويوم القيامة لا ينصرون
3294,390,28,42,وأتبعناهم في هذه الدنيا لعنة ويوم القيامة هم من المقبوحين
3295,390,28,43,ولقد آتينا موسى الكتاب من بعد ما أهلكنا القرون الأولى بصائر للناس وهدى ورحمة لعلهم يتذكرون
3296,391,28,44,وما كنت بجانب الغربي إذ قضينا إلى موسى الأمر وما كنت من الشاهدين
3297,391,28,45,ولكنا أنشأنا قرونا فتطاول عليهم العمر وما كنت ثاويا في أهل مدين تتلو عليهم آياتنا ولكنا كنا مرسلين
3298,391,28,46,وما كنت بجانب الطور إذ نادينا ولكن رحمة من ربك لتنذر قوما ما أتاهم من نذير من قبلك لعلهم يتذكرون
3299,391,28,47,ولولا أن تصيبهم مصيبة بما قدمت أيديهم فيقولوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك ونكون من المؤمنين
3300,391,28,48,فلما جاءهم الحق من عندنا قالوا لولا أوتي مثل ما أوتي موسى أو لم يكفروا بما أوتي موسى من قبل قالوا سحران تظاهرا وقالوا إنا بكل كافرون
3301,391,28,49,قل فأتوا بكتاب من عند الله هو أهدى منهما أتبعه إن كنتم صادقين
3302,391,28,50,فإن لم يستجيبوا لك فاعلم أنما يتبعون أهواءهم ومن أضل ممن اتبع هواه بغير هدى من الله إن الله لا يهدي القوم الظالمين
3303,392,28,51,ولقد وصلنا لهم القول لعلهم يتذكرون
3304,392,28,52,الذين آتيناهم الكتاب من قبله هم به يؤمنون
3305,392,28,53,وإذا يتلى عليهم قالوا آمنا به إنه الحق من ربنا إنا كنا من قبله مسلمين
3306,392,28,54,أولئك يؤتون أجرهم مرتين بما صبروا ويدرءون بالحسنة السيئة ومما رزقناهم ينفقون
3307,392,28,55,وإذا سمعوا اللغو أعرضوا عنه وقالوا لنا أعمالنا ولكم أعمالكم سلام عليكم لا نبتغي الجاهلين
3308,392,28,56,إنك لا تهدي من أحببت ولكن الله يهدي من يشاء وهو أعلم بالمهتدين
3309,392,28,57,وقالوا إن نتبع الهدى معك نتخطف من أرضنا أو لم نمكن لهم حرما آمنا يجبى إليه ثمرات كل شيء رزقا من لدنا ولكن أكثرهم لا يعلمون
3310,392,28,58,وكم أهلكنا من قرية بطرت معيشتها فتلك مساكنهم لم تسكن من بعدهم إلا قليلا وكنا نحن الوارثين
3311,392,28,59,وما كان ربك مهلك القرى حتى يبعث في أمها رسولا يتلو عليهم آياتنا وما كنا مهلكي القرى إلا وأهلها ظالمون
3312,393,28,60,وما أوتيتم من شيء فمتاع الحياة الدنيا وزينتها وما عند الله خير وأبقى أفلا تعقلون
3313,393,28,61,أفمن وعدناه وعدا حسنا فهو لاقيه كمن متعناه متاع الحياة الدنيا ثم هو يوم القيامة من المحضرين
3314,393,28,62,ويوم يناديهم فيقول أين شركائي الذين كنتم تزعمون
3315,393,28,63,قال الذين حق عليهم القول ربنا هؤلاء الذين أغوينا أغويناهم كما غوينا تبرأنا إليك ما كانوا إيانا يعبدون
3316,393,28,64,وقيل ادعوا شركاءكم فدعوهم فلم يستجيبوا لهم ورأوا العذاب لو أنهم كانوا يهتدون
3317,393,28,65,ويوم يناديهم فيقول ماذا أجبتم المرسلين
3318,393,28,66,فعميت عليهم الأنباء يومئذ فهم لا يتساءلون
3319,393,28,67,فأما من تاب وآمن وعمل صالحا فعسى أن يكون من المفلحين
3320,393,28,68,وربك يخلق ما يشاء ويختار ما كان لهم الخيرة سبحان الله وتعالى عما يشركون
3321,393,28,69,وربك يعلم ما تكن صدورهم وما يعلنون
3322,393,28,70,وهو الله لا إله إلا هو له الحمد في الأولى والآخرة وله الحكم وإليه ترجعون
3323,394,28,71,قل أرأيتم إن جعل الله عليكم الليل سرمدا إلى يوم القيامة من إله غير الله يأتيكم بضياء أفلا تسمعون
3324,394,28,72,قل أرأيتم إن جعل الله عليكم النهار سرمدا إلى يوم القيامة من إله غير الله يأتيكم بليل تسكنون فيه أفلا تبصرون
3325,394,28,73,ومن رحمته جعل لكم الليل والنهار لتسكنوا فيه ولتبتغوا من فضله ولعلكم تشكرون
3326,394,28,74,ويوم يناديهم فيقول أين شركائي الذين كنتم تزعمون
3327,394,28,75,ونزعنا من كل أمة شهيدا فقلنا هاتوا برهانكم فعلموا أن الحق لله وضل عنهم ما كانوا يفترون
3328,394,28,76,إن قارون كان من قوم موسى فبغى عليهم وآتيناه من الكنوز ما إن مفاتحه لتنوأ بالعصبة أولي القوة إذ قال له قومه لا تفرح إن الله لا يحب الفرحين
3329,394,28,77,وابتغ فيما آتاك الله الدار الآخرة ولا تنس نصيبك من الدنيا وأحسن كما أحسن الله إليك ولا تبغ الفساد في الأرض إن الله لا يحب المفسدين
3330,395,28,78,قال إنما أوتيته على علم عندي أو لم يعلم أن الله قد أهلك من قبله من القرون من هو أشد منه قوة وأكثر جمعا ولا يسأل عن ذنوبهم المجرمون
3331,395,28,79,فخرج على قومه في زينته قال الذين يريدون الحياة الدنيا ياليت لنا مثل ما أوتي قارون إنه لذو حظ عظيم
3332,395,28,80,وقال الذين أوتوا العلم ويلكم ثواب الله خير لمن آمن وعمل صالحا ولا يلقاها إلا الصابرون
3333,395,28,81,فخسفنا به وبداره الأرض فما كان له من فئة ينصرونه من دون الله وما كان من المنتصرين
3334,395,28,82,وأصبح الذين تمنوا مكانه بالأمس يقولون ويكأن الله يبسط الرزق لمن يشاء من عباده ويقدر لولا أن من الله علينا لخسف بنا ويكأنه لا يفلح الكافرون
3335,395,28,83,تلك الدار الآخرة نجعلها للذين لا يريدون علوا في الأرض ولا فسادا والعاقبة للمتقين
3336,395,28,84,من جاء بالحسنة فله خير منها ومن جاء بالسيئة فلا يجزى الذين عملوا السيئات إلا ما كانوا يعملون
3337,396,28,85,إن الذي فرض عليك القرآن لرادك إلى معاد قل ربي أعلم من جاء بالهدى ومن هو في ضلال مبين
3338,396,28,86,وما كنت ترجو أن يلقى إليك الكتاب إلا رحمة من ربك فلا تكونن ظهيرا للكافرين
3339,396,28,87,ولا يصدنك عن آيات الله بعد إذ أنزلت إليك وادع إلى ربك ولا تكونن من المشركين
3340,396,28,88,ولا تدع مع الله إلها آخر لا إله إلا هو كل شيء هالك إلا وجهه له الحكم وإليه ترجعون
3341,396,29,1,الم
3342,396,29,2,أحسب الناس أن يتركوا أن يقولوا آمنا وهم لا يفتنون
3343,396,29,3,ولقد فتنا الذين من قبلهم فليعلمن الله الذين صدقوا وليعلمن الكاذبين
3344,396,29,4,أم حسب الذين يعملون السيئات أن يسبقونا ساء ما يحكمون
3345,396,29,5,من كان يرجو لقاء الله فإن أجل الله لآت وهو السميع العليم
3346,396,29,6,ومن جاهد فإنما يجاهد لنفسه إن الله لغني عن العالمين
3347,397,29,7,والذين آمنوا وعملوا الصالحات لنكفرن عنهم سيئاتهم ولنجزينهم أحسن الذي كانوا يعملون
3348,397,29,8,ووصينا الإنسان بوالديه حسنا وإن جاهداك لتشرك بي ما ليس لك به علم فلا تطعهما إلي مرجعكم فأنبئكم بما كنتم تعملون
3349,397,29,9,والذين آمنوا وعملوا الصالحات لندخلنهم في الصالحين
3350,397,29,10,ومن الناس من يقول آمنا بالله فإذا أوذي في الله جعل فتنة الناس كعذاب الله ولئن جاء نصر من ربك ليقولن إنا كنا معكم أو ليس الله بأعلم بما في صدور العالمين
3351,397,29,11,وليعلمن الله الذين آمنوا وليعلمن المنافقين
3352,397,29,12,وقال الذين كفروا للذين آمنوا اتبعوا سبيلنا ولنحمل خطاياكم وما هم بحاملين من خطاياهم من شيء إنهم لكاذبون
3353,397,29,13,وليحملن أثقالهم وأثقالا مع أثقالهم وليسألن يوم القيامة عما كانوا يفترون
3354,397,29,14,ولقد أرسلنا نوحا إلى قومه فلبث فيهم ألف سنة إلا خمسين عاما فأخذهم الطوفان وهم ظالمون
3355,398,29,15,فأنجيناه وأصحاب السفينة وجعلناها آية للعالمين
3356,398,29,16,وإبراهيم إذ قال لقومه اعبدوا الله واتقوه ذلكم خير لكم إن كنتم تعلمون
3357,398,29,17,إنما تعبدون من دون الله أوثانا وتخلقون إفكا إن الذين تعبدون من دون الله لا يملكون لكم رزقا فابتغوا عند الله الرزق واعبدوه واشكروا له إليه ترجعون
3358,398,29,18,وإن تكذبوا فقد كذب أمم من قبلكم وما على الرسول إلا البلاغ المبين
3359,398,29,19,أو لم يروا كيف يبدئ الله الخلق ثم يعيده إن ذلك على الله يسير
3360,398,29,20,قل سيروا في الأرض فانظروا كيف بدأ الخلق ثم الله ينشئ النشأة الآخرة إن الله على كل شيء قدير
3361,398,29,21,يعذب من يشاء ويرحم من يشاء وإليه تقلبون
3362,398,29,22,وما أنتم بمعجزين في الأرض ولا في السماء وما لكم من دون الله من ولي ولا نصير
3363,398,29,23,والذين كفروا بآيات الله ولقائه أولئك يئسوا من رحمتي وأولئك لهم عذاب أليم
3364,399,29,24,فما كان جواب قومه إلا أن قالوا اقتلوه أو حرقوه فأنجاه الله من النار إن في ذلك لآيات لقوم يؤمنون
3365,399,29,25,وقال إنما اتخذتم من دون الله أوثانا مودة بينكم في الحياة الدنيا ثم يوم القيامة يكفر بعضكم ببعض ويلعن بعضكم بعضا ومأواكم النار وما لكم من ناصرين
3366,399,29,26,فآمن له لوط وقال إني مهاجر إلى ربي إنه هو العزيز الحكيم
3367,399,29,27,ووهبنا له إسحاق ويعقوب وجعلنا في ذريته النبوة والكتاب وآتيناه أجره في الدنيا وإنه في الآخرة لمن الصالحين
3368,399,29,28,ولوطا إذ قال لقومه إنكم لتأتون الفاحشة ما سبقكم بها من أحد من العالمين
3369,399,29,29,أئنكم لتأتون الرجال وتقطعون السبيل وتأتون في ناديكم المنكر فما كان جواب قومه إلا أن قالوا ائتنا بعذاب الله إن كنت من الصادقين
3370,399,29,30,قال رب انصرني على القوم المفسدين
3371,400,29,31,ولما جاءت رسلنا إبراهيم بالبشرى قالوا إنا مهلكو أهل هذه القرية إن أهلها كانوا ظالمين
3372,400,29,32,قال إن فيها لوطا قالوا نحن أعلم بمن فيها لننجينه وأهله إلا امرأته كانت من الغابرين
3373,400,29,33,ولما أن جاءت رسلنا لوطا سيء بهم وضاق بهم ذرعا وقالوا لا تخف ولا تحزن إنا منجوك وأهلك إلا امرأتك كانت من الغابرين
3374,400,29,34,إنا منزلون على أهل هذه القرية رجزا من السماء بما كانوا يفسقون
3375,400,29,35,ولقد تركنا منها آية بينة لقوم يعقلون
3376,400,29,36,وإلى مدين أخاهم شعيبا فقال ياقوم اعبدوا الله وارجوا اليوم الآخر ولا تعثوا في الأرض مفسدين
3377,400,29,37,فكذبوه فأخذتهم الرجفة فأصبحوا في دارهم جاثمين
3378,400,29,38,وعادا وثمود وقد تبين لكم من مساكنهم وزين لهم الشيطان أعمالهم فصدهم عن السبيل وكانوا مستبصرين
3379,401,29,39,وقارون وفرعون وهامان ولقد جاءهم موسى بالبينات فاستكبروا في الأرض وما كانوا سابقين
3380,401,29,40,فكلا أخذنا بذنبه فمنهم من أرسلنا عليه حاصبا ومنهم من أخذته الصيحة ومنهم من خسفنا به الأرض ومنهم من أغرقنا وما كان الله ليظلمهم ولكن كانوا أنفسهم يظلمون
3381,401,29,41,مثل الذين اتخذوا من دون الله أولياء كمثل العنكبوت اتخذت بيتا وإن أوهن البيوت لبيت العنكبوت لو كانوا يعلمون
3382,401,29,42,إن الله يعلم ما يدعون من دونه من شيء وهو العزيز الحكيم
3383,401,29,43,وتلك الأمثال نضربها للناس وما يعقلها إلا العالمون
3384,401,29,44,خلق الله السموات والأرض بالحق إن في ذلك لآية للمؤمنين
3385,401,29,45,اتل ما أوحي إليك من الكتاب وأقم الصلاة إن الصلاة تنهى عن الفحشاء والمنكر ولذكر الله أكبر والله يعلم ما تصنعون
3386,402,29,46,ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن إلا الذين ظلموا منهم وقولوا آمنا بالذي أنزل إلينا وأنزل إليكم وإلهنا وإلهكم واحد ونحن له مسلمون
3387,402,29,47,وكذلك أنزلنا إليك الكتاب فالذين آتيناهم الكتاب يؤمنون به ومن هؤلاء من يؤمن به وما يجحد بآياتنا إلا الكافرون
3388,402,29,48,وما كنت تتلو من قبله من كتاب ولا تخطه بيمينك إذا لارتاب المبطلون
3389,402,29,49,بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون
3390,402,29,50,وقالوا لولا أنزل عليه آيات من ربه قل إنما الآيات عند الله وإنما أنا نذير مبين
3391,402,29,51,أو لم يكفهم أنا أنزلنا عليك الكتاب يتلى عليهم إن في ذلك لرحمة وذكرى لقوم يؤمنون
3392,402,29,52,قل كفى بالله بيني وبينكم شهيدا يعلم ما في السموات والأرض والذين آمنوا بالباطل وكفروا بالله أولئك هم الخاسرون
3393,403,29,53,ويستعجلونك بالعذاب ولولا أجل مسمى لجاءهم العذاب وليأتينهم بغتة وهم لا يشعرون
3394,403,29,54,يستعجلونك بالعذاب وإن جهنم لمحيطة بالكافرين
3395,403,29,55,يوم يغشاهم العذاب من فوقهم ومن تحت أرجلهم ويقول ذوقوا ما كنتم تعملون
3396,403,29,56,ياعبادي الذين آمنوا إن أرضي واسعة فإياي فاعبدون
3397,403,29,57,كل نفس ذائقة الموت ثم إلينا ترجعون
3398,403,29,58,والذين آمنوا وعملوا الصالحات لنبوئنهم من الجنة غرفا تجري من تحتها الأنهار خالدين فيها نعم أجر العاملين
3399,403,29,59,الذين صبروا وعلى ربهم يتوكلون
3400,403,29,60,وكأين من دابة لا تحمل رزقها الله يرزقها وإياكم وهو السميع العليم
3401,403,29,61,ولئن سألتهم من خلق السموات والأرض وسخر الشمس والقمر ليقولن الله فأنى يؤفكون
3402,403,29,62,الله يبسط الرزق لمن يشاء من عباده ويقدر له إن الله بكل شيء عليم
3403,403,29,63,ولئن سألتهم من نزل من السماء ماء فأحيا به الأرض من بعد موتها ليقولن الله قل الحمد لله بل أكثرهم لا يعقلون
3404,404,29,64,وما هذه الحياة الدنيا إلا لهو ولعب وإن الدار الآخرة لهي الحيوان لو كانوا يعلمون
3405,404,29,65,فإذا ركبوا في الفلك دعوا الله مخلصين له الدين فلما نجاهم إلى البر إذا هم يشركون
3406,404,29,66,ليكفروا بما آتيناهم وليتمتعوا فسوف يعلمون
3407,404,29,67,أو لم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون
3408,404,29,68,ومن أظلم ممن افترى على الله كذبا أو كذب بالحق لما جاءه أليس في جهنم مثوى للكافرين
3409,404,29,69,والذين جاهدوا فينا لنهدينهم سبلنا وإن الله لمع المحسنين
3410,404,30,1,الم
3411,404,30,2,غلبت الروم
3412,404,30,3,في أدنى الأرض وهم من بعد غلبهم سيغلبون
3413,404,30,4,في بضع سنين لله الأمر من قبل ومن بعد ويومئذ يفرح المؤمنون
3414,404,30,5,بنصر الله ينصر من يشاء وهو العزيز الرحيم
3415,405,30,6,وعد الله لا يخلف الله وعده ولكن أكثر الناس لا يعلمون
3416,405,30,7,يعلمون ظاهرا من الحياة الدنيا وهم عن الآخرة هم غافلون
3417,405,30,8,أو لم يتفكروا في أنفسهم ما خلق الله السموات والأرض وما بينهما إلا بالحق وأجل مسمى وإن كثيرا من الناس بلقاء ربهم لكافرون
3418,405,30,9,أو لم يسيروا في الأرض فينظروا كيف كان عاقبة الذين من قبلهم كانوا أشد منهم قوة وأثاروا الأرض وعمروها أكثر مما عمروها وجاءتهم رسلهم بالبينات فما كان الله ليظلمهم ولكن كانوا أنفسهم يظلمون
3419,405,30,10,ثم كان عاقبة الذين أساءوا السوأى أن كذبوا بآيات الله وكانوا بها يستهزئون
3420,405,30,11,الله يبدأ الخلق ثم يعيده ثم إليه ترجعون
3421,405,30,12,ويوم تقوم الساعة يبلس المجرمون
3422,405,30,13,ولم يكن لهم من شركائهم شفعاء وكانوا بشركائهم كافرين
3423,405,30,14,ويوم تقوم الساعة يومئذ يتفرقون
3424,405,30,15,فأما الذين آمنوا وعملوا الصالحات فهم في روضة يحبرون
3425,406,30,16,وأما الذين كفروا وكذبوا بآياتنا ولقاء الآخرة فأولئك في العذاب محضرون
3426,406,30,17,فسبحان الله حين تمسون وحين تصبحون
3427,406,30,18,وله الحمد في السموات والأرض وعشيا وحين تظهرون
3428,406,30,19,يخرج الحي من الميت ويخرج الميت من الحي ويحي الأرض بعد موتها وكذلك تخرجون
3429,406,30,20,ومن آياته أن خلقكم من تراب ثم إذا أنتم بشر تنتشرون
3430,406,30,21,ومن آياته أن خلق لكم من أنفسكم أزواجا لتسكنوا إليها وجعل بينكم مودة ورحمة إن في ذلك لآيات لقوم يتفكرون
3431,406,30,22,ومن آياته خلق السموات والأرض واختلاف ألسنتكم وألوانكم إن في ذلك لآيات للعالمين
3432,406,30,23,ومن آياته منامكم بالليل والنهار وابتغاؤكم من فضله إن في ذلك لآيات لقوم يسمعون
3433,406,30,24,ومن آياته يريكم البرق خوفا وطمعا وينزل من السماء ماء فيحيي به الأرض بعد موتها إن في ذلك لآيات لقوم يعقلون
3434,407,30,25,ومن آياته أن تقوم السماء والأرض بأمره ثم إذا دعاكم دعوة من الأرض إذا أنتم تخرجون
3435,407,30,26,وله من في السموات والأرض كل له قانتون
3436,407,30,27,وهو الذي يبدأ الخلق ثم يعيده وهو أهون عليه وله المثل الأعلى في السموات والأرض وهو العزيز الحكيم
3437,407,30,28,ضرب لكم مثلا من أنفسكم هل لكم من ما ملكت أيمانكم من شركاء في ما رزقناكم فأنتم فيه سواء تخافونهم كخيفتكم أنفسكم كذلك نفصل الآيات لقوم يعقلون
3438,407,30,29,بل اتبع الذين ظلموا أهواءهم بغير علم فمن يهدي من أضل الله وما لهم من ناصرين
3439,407,30,30,فأقم وجهك للدين حنيفا فطرة الله التي فطر الناس عليها لا تبديل لخلق الله ذلك الدين القيم ولكن أكثر الناس لا يعلمون
3440,407,30,31,منيبين إليه واتقوه وأقيموا الصلاة ولا تكونوا من المشركين
3441,407,30,32,من الذين فرقوا دينهم وكانوا شيعا كل حزب بما لديهم فرحون
3442,408,30,33,وإذا مس الناس ضر دعوا ربهم منيبين إليه ثم إذا أذاقهم منه رحمة إذا فريق منهم بربهم يشركون
3443,408,30,34,ليكفروا بما آتيناهم فتمتعوا فسوف تعلمون
3444,408,30,35,أم أنزلنا عليهم سلطانا فهو يتكلم بما كانوا به يشركون
3445,408,30,36,وإذا أذقنا الناس رحمة فرحوا بها وإن تصبهم سيئة بما قدمت أيديهم إذا هم يقنطون
3446,408,30,37,أو لم يروا أن الله يبسط الرزق لمن يشاء ويقدر إن في ذلك لآيات لقوم يؤمنون
3447,408,30,38,فآت ذا القربى حقه والمسكين وابن السبيل ذلك خير للذين يريدون وجه الله وأولئك هم المفلحون
3448,408,30,39,وما آتيتم من ربا ليربو في أموال الناس فلا يربو عند الله وما آتيتم من زكاة تريدون وجه الله فأولئك هم المضعفون
3449,408,30,40,الله الذي خلقكم ثم رزقكم ثم يميتكم ثم يحييكم هل من شركائكم من يفعل من ذلكم من شيء سبحانه وتعالى عما يشركون
3450,408,30,41,ظهر الفساد في البر والبحر بما كسبت أيدي الناس ليذيقهم بعض الذي عملوا لعلهم يرجعون
3451,409,30,42,قل سيروا في الأرض فانظروا كيف كان عاقبة الذين من قبل كان أكثرهم مشركين
3452,409,30,43,فأقم وجهك للدين القيم من قبل أن يأتي يوم لا مرد له من الله يومئذ يصدعون
3453,409,30,44,من كفر فعليه كفره ومن عمل صالحا فلأنفسهم يمهدون
